day,S,I,R,D,beta,gamma,mu,R0
154,9297817.96092941,244138.38050262898,436232.0557790084,21811.602788950422,0.1,0.06,0.003,1.5873015873015874
155,9274804.159718733,251539.1989917592,451101.563132864,22555.078156643205,0.1,0.06,0.003,1.5873015873015874
156,9251155.052492175,259103.90818327735,466420.03745194845,23321.001872597426,0.1,0.06,0.003,1.5873015873015874
157,9226860.686419453,266832.145508755,482197.3029255144,24109.865146275726,0.1,0.06,0.003,1.5873015873015874
158,9201911.445705976,274723.24373967573,498443.1529089013,24922.15764544507,0.1,0.06,0.003,1.5873015873015874
159,9176298.09134052,282776.2113367384,515167.3307835624,25758.36653917813,0.1,0.06,0.003,1.5873015873015874
160,9150011.798406677,290989.7161702269,532379.509926755,26618.975496337753,0.1,0.06,0.003,1.5873015873015874
161,9123044.19159162,299362.0705927642,550089.2741101072,27504.463705505368,0.1,0.06,0.003,1.5873015873015874
162,9095387.387103252,307891.21347239095,568306.0946898615,28415.304734493082,0.1,0.06,0.003,1.5873015873015874
163,9067034.034211675,316574.693175415,587039.307250388,29351.965362519404,0.1,0.06,0.003,1.5873015873015874
164,9037977.355129525,325409.6523848825,606298.0880815131,30314.904404075656,0.1,0.06,0.003,1.5873015873015874
165,9008211.182642905,334392.8153484106,626091.4304844589,31304.571524222945,0.1,0.06,0.003,1.5873015873015874
166,8977730.006384082,343520.47024210234,646428.1174988686,32321.405874943433,0.1,0.06,0.003,1.5873015873015874
167,8946529.014122099,352788.45579488855,667316.6953171515,33365.83476585757,0.1,0.06,0.003,1.5873015873015874
168,8914604.12994201,362192.1503069425,688765.4473819487,34438.27236909743,0.1,0.06,0.003,1.5873015873015874
169,8881952.054256333,371726.4606320269,710782.3667729872,35539.11833864936,0.1,0.06,0.003,1.5873015873015874
170,8848570.308942065,381385.8094817668,733375.1253106333,36668.756265531665,0.1,0.06,0.003,1.5873015873015874
171,8814457.27573715,391164.1272306725,756551.0447925482,37827.5522396274,0.1,0.06,0.003,1.5873015873015874
172,8779612.230078934,401054.84675948584,780317.069677693,39015.853483884646,0.1,0.06,0.003,1.5873015873015874
173,8744035.382131359,411050.89621464856,804679.7349085622,40233.986745428105,0.1,0.06,0.003,1.5873015873015874
174,8707727.913664127,421144.69483928994,829645.1347586475,41482.256737932374,0.1,0.06,0.003,1.5873015873015874
175,8670692.01048742,431328.1517733247,855218.8930850012,42760.94465425006,0.1,0.06,0.003,1.5873015873015874
176,8632930.890170638,441592.6676334611,881406.135424665,44070.30677123324,0.1,0.06,0.003,1.5873015873015874
177,8594448.83692897,451929.1357130995,908211.4546265976,45410.57273132988,0.1,0.06,0.003,1.5873015873015874
178,8555251.22749504,462327.94746039517,935638.880994818,46781.9440497409,0.1,0.06,0.003,1.5873015873015874
179,8515344.552827347,472778.9998942472,963691.8545508572,48184.59272754286,0.1,0.06,0.003,1.5873015873015874
180,8474736.438762672,483271.7058149023,992373.1956404006,49618.65978202003,0.1,0.06,0.003,1.5873015873015874
181,8433435.6655837,493795.00702901365,1021685.0737021724,51084.25368510862,0.1,0.06,0.003,1.5873015873015874
182,8391452.180908337,504337.389982811,1051628.980103663,52581.449005183145,0.1,0.06,0.003,1.5873015873015874
183,8348797.108788678,514886.9017811244,1082205.7042192307,54110.28521096153,0.1,0.06,0.003,1.5873015873015874
184,8305482.7559882775,525431.1735727594,1113415.30517996,55670.765258998,0.1,0.06,0.003,1.5873015873015874
185,8261522.613265352,535957.4452139669,1145257.087162548,57262.854358127406,0.1,0.06,0.003,1.5873015873015874
186,8216931.352940194,546452.5907583841,1177729.5774299207,58886.47887149602,0.1,0.06,0.003,1.5873015873015874
187,8171724.823322499,556903.1443728661,1210830.5069567896,60541.52534783948,0.1,0.06,0.003,1.5873015873015874
188,8125920.033408642,567295.3384871527,1244556.7886706665,62227.83943353332,0.1,0.06,0.003,1.5873015873015874
189,8079535.135986895,577615.13817421,1278904.5007989423,63945.2250399471,0.1,0.06,0.003,1.5873015873015874
190,8032589.410572648,587848.2732998348,1313868.8725023929,65693.44362511963,0.1,0.06,0.003,1.5873015873015874
191,7985103.235844764,597980.2795490583,1349444.2710534977,67472.21355267488,0.1,0.06,0.003,1.5873015873015874
192,7937098.053961832,607996.5453531721,1385624.191128563,69281.20955642813,0.1,0.06,0.003,1.5873015873015874
193,7888596.335823428,617882.3544501152,1422401.2473585256,71120.06236792625,0.1,0.06,0.003,1.5873015873015874
194,7839621.550109234,627622.9229889542,1459767.1684779115,72988.35842389555,0.1,0.06,0.003,1.5873015873015874
195,7790198.10858726,637203.455533107,1497712.7960758356,74885.63980379177,0.1,0.06,0.003,1.5873015873015874
196,7740351.315517702,646609.1946074208,1536228.0855951165,76811.4042797558,0.1,0.06,0.003,1.5873015873015874
197,7690107.318529392,655825.4669480876,1575302.1090690626,78765.10545345313,0.1,0.06,0.003,1.5873015873015874
198,7639493.059381103,664837.7277470448,1614923.05987795,80746.1529938975,0.1,0.06,0.003,1.5873015873015874
199,7588536.198461327,673631.6223193097,1655078.265923199,82753.91329615994,0.1,0.06,0.003,1.5873015873015874
200,7537265.052678109,682193.0351612157,1695754.2020577812,84787.71010288906,0.1,0.06,0.003,1.5873015873015874
201,7485708.538812302,690508.1340859481,1736936.5020016623,86846.82510008311,0.1,0.06,0.003,1.5873015873015874
202,7433896.099099264,698563.423147908,1778609.9788122128,88930.49894061065,0.1,0.06,0.003,1.5873015873015874
203,7381857.621381674,706345.7965338726,1820758.6496042367,91037.93248021184,0.1,0.06,0.003,1.5873015873015874
204,7329623.367762011,713842.5850147657,1863365.7592602086,93168.28796301043,0.1,0.06,0.003,1.5873015873015874
205,7277223.9110458605,721041.5971013422,1906413.8017645646,95320.69008822822,0.1,0.06,0.003,1.5873015873015874
206,7224690.045009194,727931.1697453787,1949884.5573765936,97494.22786882968,0.1,0.06,0.003,1.5873015873015874
207,7172052.707049182,734500.2107785668,1993759.1258783308,99687.95629391653,0.1,0.06,0.003,1.5873015873015874
208,7119342.904806339,740738.2382455152,2038017.9589982294,101900.89794991145,0.1,0.06,0.003,1.5873015873015874
209,7066591.643870451,746635.4170798992,2082640.894332996,104132.04471664979,0.1,0.06,0.003,1.5873015873015874
210,7013829.840968039,752182.5954776515,2127607.2033850523,106380.3601692526,0.1,0.06,0.003,1.5873015873015874
211,6961088.250769238,757371.3356094286,2172895.6320203138,108644.78160101568,0.1,0.06,0.003,1.5873015873015874
212,6908397.395615593,762193.9443228126,2218484.438153896,110924.2219076948,0.1,0.06,0.003,1.5873015873015874
213,6855787.491034294,766643.4964475215,2264351.440493505,113217.57202467525,0.1,0.06,0.003,1.5873015873015874
214,6803288.373846585,770713.854217079,2310474.068510792,115523.70342553961,0.1,0.06,0.003,1.5873015873015874
215,6750929.435302038,774399.6854851552,2356829.4087740975,117841.47043870487,0.1,0.06,0.003,1.5873015873015874
216,6698739.555517581,777696.4840666418,2403394.248015021,120169.71240075106,0.1,0.06,0.003,1.5873015873015874
217,6646747.042845356,780600.5713630811,2450145.1293252935,122507.25646626466,0.1,0.06,0.003,1.5873015873015874
218,6594979.576149031,783109.102046564,2497058.401718477,124852.92008592383,0.1,0.06,0.003,1.5873015873015874
219,6543464.147416821,785220.070940174,2544110.2682314287,127205.51341157145,0.1,0.06,0.003,1.5873015873015874
220,6492227.008579117,786932.3151768725,2591276.8345181,129563.84172590505,0.1,0.06,0.003,1.5873015873015874
221,6441293.630918348,788245.4979828869,2638534.1629512,131926.70814756,0.1,0.06,0.003,1.5873015873015874
222,6390688.661327398,789160.101557236,2685858.3210622477,134292.9160531124,0.1,0.06,0.003,1.5873015873015874
223,6340435.874687378,789677.4249062373,2733225.4289584565,136661.27144792283,0.1,0.06,0.003,1.5873015873015874
224,6290558.145498687,789799.5607399729,2780611.7083441275,139030.5854172064,0.1,0.06,0.003,1.5873015873015874
225,6241077.421502727,789529.3720979341,2827993.529904127,141399.67649520634,0.1,0.06,0.003,1.5873015873015874
226,6192014.695085111,788870.4730931009,2875347.458877889,143767.37294389447,0.1,0.06,0.003,1.5873015873015874
227,6143389.970555053,787827.2142608188,2922650.300175355,146132.51500876778,0.1,0.06,0.003,1.5873015873015874
228,6095222.2605155045,786404.6423893804,2969879.1400905815,148493.9570045291,0.1,0.06,0.003,1.5873015873015874
229,6047529.571404843,784608.4720714409,3017011.3871654393,150850.56935827198,0.1,0.06,0.003,1.5873015873015874
230,6000328.887074731,782445.0591812417,3064024.813089545,153201.24065447727,0.1,0.06,0.003,1.5873015873015874
231,5953636.160432068,779921.3694085242,3110897.590628003,155544.87953140016,0.1,0.06,0.003,1.5873015873015874
232,5907466.3226634,777044.9351526584,3157608.325889463,157880.41629447317,0.1,0.06,0.003,1.5873015873015874
233,5861833.282143392,773823.8213549836,3204136.0919063045,160206.80459531525,0.1,0.06,0.003,1.5873015873015874
234,5816749.919434698,770266.5934700986,3250460.463900189,162523.02319500947,0.1,0.06,0.003,1.5873015873015874
235,5772228.103175148,766382.2752027235,3296561.544402022,164828.0772201011,0.1,0.06,0.003,1.5873015873015874
236,5728278.703847325,762180.3085812973,3342419.9881632123,167120.99940816063,0.1,0.06,0.003,1.5873015873015874
237,5684911.605084024,757670.5160079597,3388017.0275314394,169400.85137657195,0.1,0.06,0.003,1.5873015873015874
238,5642135.7132497765,752863.0629850732,3433334.4988239487,171666.72494119743,0.1,0.06,0.003,1.5873015873015874
239,5599958.985450083,747768.4167608116,3478354.8550372384,173917.74275186192,0.1,0.06,0.003,1.5873015873015874
240,5558388.44900807,742397.3083483427,3523061.1834700787,176153.05917350395,0.1,0.06,0.003,1.5873015873015874
241,5517430.221113695,736760.6936913407,3567437.2239952004,178371.86119976005,0.1,0.06,0.003,1.5873015873015874
242,5477089.533066682,730869.7161668886,3611467.38168231,180573.3690841155,0.1,0.06,0.003,1.5873015873015874
243,5437370.759932783,724735.671053445,3655136.732394064,182756.83661970322,0.1,0.06,0.003,1.5873015873015874
244,5398277.446638883,718369.9697334052,3698431.0320263887,184921.55160131946,0.1,0.06,0.003,1.5873015873015874
245,5359812.334539033,711784.1010944191,3741336.7279681372,187066.8363984069,0.1,0.06,0.003,1.5873015873015874
246,5321977.392541843,704989.6023585347,3783840.9572377326,189192.04786188665,0.1,0.06,0.003,1.5873015873015874
247,5284773.847281828,697998.0280873072,3825931.547267487,191296.57736337438,0.1,0.06,0.003,1.5873015873015874
248,5248202.213460779,690820.9199144148,3867597.0158331445,193379.85079165726,0.1,0.06,0.003,1.5873015873015874
249,5212262.324574131,683469.7700936422,3908826.5765068787,195441.32882534398,0.1,0.06,0.003,1.5873015873015874
250,5176953.363944727,675955.9980688315,3949610.1314156544,197480.50657078275,0.1,0.06,0.003,1.5873015873015874
251,5142273.895551404,668290.9255310189,3989938.265635784,199496.91328178922,0.1,0.06,0.003,1.5873015873015874
