day,S,I,R,D,beta,gamma,mu,R0
36,9975917.32595481,13890.229540456883,9707.090004508536,485.35450022542676,0.13852566213878945,0.06,0.003,2.1988200339490387
37,9973939.639524955,14959.409583206805,10572.334182702809,528.6167091351405,0.13644843137107057,0.06,0.003,2.1658481170011203
38,9971845.742088083,16075.93290131933,11503.166676761408,575.1583338380703,0.13422735529643445,0.06,0.003,2.130592941213245
39,9969636.670462158,17235.89812612572,12502.315630208122,625.115781510406,0.1318711994874345,0.06,0.003,2.0931936426576905
40,9967314.657728877,18434.482390297537,13572.247505550742,678.612375277537,0.12938926261462366,0.06,0.003,2.053797819279741
41,9964883.189022267,19665.94367534237,14715.111716564106,735.7555858282053,0.12679133974894985,0.06,0.003,2.0125609483960294
42,9962347.03160747,20923.647869535893,15932.686212379635,796.6343106189817,0.12408768370508577,0.06,0.003,1.9696457730965995
43,9959712.236172749,22200.122145838173,17226.32541087208,861.3162705436038,0.12128896457825365,0.06,0.003,1.9252216599722802
44,9956986.10637548,23487.135887285393,18596.912130702836,929.8456065351418,0.11840622763423392,0.06,0.003,1.8794639307021257
45,9954177.135543348,24775.808434727543,20044.815258978564,1002.240762948928,0.11545084971874738,0.06,0.003,1.832553170138847
46,9951294.910723496,26056.741939994645,21569.8546062033,1078.4927303101645,0.11243449435824276,0.06,0.003,1.784674513622901
47,9948349.98426756,27320.177573417353,23171.274437167383,1158.5637218583688,0.10936906572928623,0.06,0.003,1.7360169163378767
48,9945353.716208091,28556.17042087692,24847.727020034006,1242.3863510017,0.10626666167821525,0.06,0.003,1.6867724075907182
49,9942318.091743818,29754.77790555051,26597.267000603784,1329.863350030189,0.10313952597646568,0.06,0.003,1.6371353329597726
50,9939255.517417563,30906.257251391482,28417.35745813982,1420.867872906991,0.1,0.06,0.003,1.5873015873015874
51,9936178.603096573,32001.264572707743,30304.887934020084,1515.244396701004,0.09686047402353434,0.06,0.003,1.5374678416434022
52,9933099.936692284,33031.04895896144,32256.204141671875,1612.8102070835937,0.09373333832178479,0.06,0.003,1.487830767012457
53,9930031.857665781,33987.63575457678,34267.14912347054,1713.3574561735275,0.09063093427071377,0.06,0.003,1.438586258265298
54,9926986.237253575,34863.99202432987,36333.114973424905,1816.6557486712454,0.08756550564175727,0.06,0.003,1.3899286609802741
55,9923974.272376195,35654.16876243368,38449.1036774977,1922.4551838748853,0.08454915028125265,0.06,0.003,1.3420500044643278
56,9921006.29878845,36353.4157351465,40609.795691813226,2030.4897845906619,0.0815937723657661,0.06,0.003,1.2951392439010494
57,9918091.629435765,36958.26470310907,42809.62462964548,2140.4812314822743,0.0787110354217464,0.06,0.003,1.2493815146308953
58,9915238.422063628,37466.57933453953,45042.85581127205,2252.142790563603,0.07591231629491424,0.06,0.003,1.2049574015065752
59,9912453.578199709,37877.57167200227,47303.666788848444,2365.1833394424225,0.07320866025105018,0.06,0.003,1.1620422262071457
60,9909742.676208867,38191.78443719884,49586.227956129616,2479.311397806481,0.07061073738537636,0.06,0.003,1.1208053553234343
61,9907109.937801655,38411.042116114615,51884.78103069731,2594.2390515348657,0.06812880051256552,0.06,0.003,1.0814095319454844
62,9904558.226154612,38538.37435735986,54193.71379812423,2709.6856899062113,0.06577264470356559,0.06,0.003,1.04401023338993
63,9902089.07466208,38577.914351300926,56507.62951107016,2825.381475553508,0.06355156862892943,0.06,0.003,1.0087550576020543
64,9899702.742136585,38534.77788077244,58821.409507283584,2941.0704753641794,0.06147433786121053,0.06,0.003,0.9757831406541354
65,9897398.290028231,38414.92835824487,61130.26820336032,3056.5134101680164,0.05954915028125263,0.06,0.003,0.9452246076389306
66,9895173.677886585,38225.03243389511,63429.79969478535,3171.489984739268,0.05778360372489924,0.06,0.003,0.9172000591253847
67,9893025.872014472,37972.31178054159,65716.01543332443,3285.800771666222,0.05618466599780683,0.06,0.003,0.8918200952032831
68,9890950.962050728,37664.39612511592,67985.37316586642,3399.2686582933206,0.05475864737669901,0.06,0.003,0.8691848789952225
69,9888944.281487733,37309.18150819934,70234.79714673554,3511.7398573367764,0.05351117570558744,0.06,0.003,0.8493837413585308
70,9887000.527626907,36914.698069919534,72461.68981254932,3623.0844906274656,0.05244717418524232,0.06,0.003,0.8324948283371797
71,9885113.876728635,36488.989810516374,74663.9366293839,3733.196831469195,0.05157084194356845,0.06,0.003,0.8185847927550548
72,9883278.092678037,36040.00873388356,76839.90341722399,3841.9951708611993,0.05088563746356556,0.06,0.003,0.8077085311677072
73,9881486.624223052,35575.52643114504,78988.42794838805,3949.421397419402,0.050394264934276116,0.06,0.003,0.799908967210732
74,9879732.692252295,35103.06021175997,81108.80717709447,4055.4403588547225,0.05009866357858642,0.06,0.003,0.7952168821997845
75,9878009.361614633,34629.81943047066,83200.7799570474,4160.03899785237,0.05,0.06,0.003,0.7936507936507937
76,9876309.600996645,34162.66612075319,85264.50750724359,4263.225375362179,0.05009866357858642,0.06,0.003,0.7952168821997845
77,9874626.327561077,33708.09312796617,87300.55172472532,4365.027586236266,0.0503942649342761,0.06,0.003,0.7999089672107318
78,9872952.43735165,33272.217176462145,89309.85283037444,4465.492641518721,0.05088563746356556,0.06,0.003,0.8077085311677072
79,9871280.823354077,32860.78447798548,91293.70682661273,4564.685341330636,0.05157084194356845,0.06,0.003,0.8185847927550548
80,9869604.378868902,32479.190062227168,93253.7438751189,4662.6871937559445,0.05244717418524232,0.06,0.003,0.8324948283371797
81,9867915.9903618,32132.506272541254,95191.90796729701,4759.595398364851,0.05351117570558742,0.06,0.003,0.8493837413585306
82,9866208.518010452,31825.521374938347,97110.43868058498,4855.521934029249,0.054758647376699,0.06,0.003,0.8691848789952222
83,9864474.766320871,31562.78534194855,99011.85555922349,4950.592777961174,0.05618466599780683,0.06,0.003,0.8918200952032831
84,9862707.445119902,31348.662416767413,100898.94520317785,5044.947260158892,0.05778360372489926,0.06,0.003,0.917200059125385
85,9860899.121564502,31187.388823287904,102774.75201163522,5138.737600581761,0.05954915028125263,0.06,0.003,0.9452246076389306
86,9859042.16398611,31083.13519024667,104642.57221299967,5232.128610649983,0.06147433786121053,0.06,0.003,0.9757831406541354
87,9857128.677722087,31040.07271759608,106505.95196221163,5325.297598110581,0.0635515686289294,0.06,0.003,1.0087550576020539
88,9855150.433595713,31062.442478955152,108368.6894527046,5418.43447263523,0.06577264470356556,0.06,0.003,1.0440102333899295
89,9853098.788383013,31154.628343291784,110234.84121305088,5511.742060652544,0.06812880051256552,0.06,0.003,1.0814095319454844
90,9850964.598251011,31321.232103651375,112108.7329955674,5605.436649778369,0.07061073738537633,0.06,0.003,1.1208053553234338
91,9848738.123656264,31567.152448171284,113994.97513864112,5699.748756932055,0.07320866025105015,0.06,0.003,1.1620422262071453
92,9846408.926171718,31897.666825005497,115898.48286027041,5794.92414301352,0.0759123162949142,0.06,0.003,1.2049574015065745
93,9843965.756865535,32318.516559833344,117824.50149965692,5891.225074982845,0.07871103542174636,0.06,0.003,1.2493815146308946
94,9841396.434122613,32835.99694902924,119778.63707463545,5988.931853731772,0.0815937723657661,0.06,0.003,1.2951392439010494
95,9838687.710843032,33457.05232537658,121766.89222056951,6088.344611028476,0.08454915028125262,0.06,0.003,1.3420500044643273
96,9835825.1315144,34189.374897455025,123795.70817919186,6189.785408959594,0.08756550564175725,0.06,0.003,1.3899286609802737
97,9832792.875666907,35041.5108206961,125872.0128689565,6293.600643447826,0.09063093427071378,0.06,0.003,1.4385862582652982
98,9829573.588277012,36022.97261112016,128003.27534464232,6400.163767232117,0.09373333832178476,0.06,0.003,1.4878307670124566
99,9826148.196173875,37144.35810589915,130197.56735260296,6509.878367630148,0.09686047402353434,0.06,0.003,1.5374678416434022
100,9822495.70810527,38417.478116211234,132463.63217002404,6623.181608501202,0.09999999999999999,0.06,0.003,1.5873015873015872
101,9818592.999879256,39855.49047747137,134810.96156502774,6740.548078251388,0.10313952597646564,0.06,0.003,1.637135332959772
102,9814414.581528462,41473.04369044639,137249.88074390372,6862.494037195187,0.10626666167821522,0.06,0.003,1.6867724075907178
103,9809932.349022735,43286.426669060405,139791.64219829816,6989.582109914908,0.10936906572928623,0.06,0.003,1.7360169163378767
104,9805115.317323873,45313.72726448164,142448.52896348076,7122.426448174039,0.11243449435824276,0.06,0.003,1.784674513622901
105,9799929.339581635,47574.99475108264,145233.96730218217,7261.698365109109,0.11545084971874736,0.06,0.003,1.8325531701388469
106,9794336.808774183,50092.40909012693,148162.64965304782,7408.132482652392,0.11840622763423392,0.06,0.003,1.8794639307021257
107,9788296.350886837,52890.448630502724,151250.66712635342,7562.533356317673,0.12128896457825362,0.06,0.003,1.9252216599722798
108,9781762.504159562,55996.060140708694,154515.6530473703,7725.782652368515,0.12408768370508574,0.06,0.003,1.969645773096599
109,9774685.400335152,59438.817694490455,157976.93520987508,7898.846760493756,0.12679133974894982,0.06,0.003,2.012560948396029
110,9767010.440400904,63251.075524454485,161655.6991187168,8082.78495593584,0.12938926261462366,0.06,0.003,2.053797819279741
111,9758677.989718288,67468.09475768813,165575.15764193816,8278.757882096908,0.1318711994874345,0.06,0.003,2.0931936426576905
112,9749623.08785389,72128.14658775434,169760.7291032078,8488.036455160389,0.13422735529643445,0.06,0.003,2.130592941213245
113,9739775.19091351,77272.57752073935,174240.22053882186,8712.011026941092,0.13644843137107057,0.06,0.003,2.1658481170011203
114,9729057.966894861,82945.82008127833,179044.0124036881,8952.200620184405,0.13852566213878945,0.06,0.003,2.1988200339490387
115,9717389.15682143,89195.3386098089,184205.24244644959,9210.262122322476,0.1404508497187474,0.06,0.003,2.2293785669642445
116,9704680.521505753,96071.4953025344,189759.98399211885,9487.999199605942,0.14221639627510077,0.06,0.003,2.25740311547779
117,9690837.90073779,103627.31511174295,195747.41347664615,9787.370673832305,0.14381533400219318,0.06,0.003,2.282783079399892
118,9675761.409560408,111918.13216192575,202209.96026445285,10110.498013222641,0.14524135262330096,0.06,0.003,2.305418295607952
119,9659345.799388373,121001.09767943823,209193.4313639987,10459.671568199934,0.14648882429441254,0.06,0.003,2.3252194332446434
120,9641481.015505593,130934.52838794567,216747.10105378227,10837.355052689112,0.14755282581475768,0.06,0.003,2.342108346265995
121,9622052.974305801,141777.08025957708,224923.75755679264,11246.187877839631,0.14842915805643156,0.06,0.003,2.35601838184812
122,9600944.596268669,153586.7253471568,233779.69369922447,11688.984684961222,0.14911436253643445,0.06,0.003,2.3668946434354674
123,9578037.109806394,166419.52869075866,243374.63000272104,12168.73150013605,0.1496057350657239,0.06,0.003,2.3746942073924426
124,9553211.656840205,180328.20717766657,253771.55807822786,12688.577903911391,0.1499013364214136,0.06,0.003,2.37938629240339
125,9526351.196277566,195360.48751103287,265036.4916299155,13251.824581495775,0.15000000000000002,0.06,0.003,2.3809523809523814
126,9497342.718805028,211557.26282052748,277238.1127375758,13861.90563687879,0.1499013364214136,0.06,0.003,2.37938629240339
127,9466079.753813323,228950.57941907883,290447.3016834374,14522.36508417187,0.14960573506572392,0.06,0.003,2.374694207392443
128,9432465.131008916,247561.49801716275,304736.5437846978,15236.827189234886,0.14911436253643445,0.06,0.003,2.3668946434354674
129,9396413.970991684,267397.86742714356,320179.201505889,16008.96007529445,0.14842915805643156,0.06,0.003,2.35601838184812
130,9357856.801496234,288452.10781147185,336848.6578021946,16842.432890109732,0.14755282581475768,0.06,0.003,2.342108346265995
131,9316742.751729783,310699.0593373403,354817.32279322593,17740.8661396613,0.1464888242944126,0.06,0.003,2.3252194332446443
132,9273042.680707404,334094.02296911064,374155.52030809154,18707.77601540458,0.14524135262330096,0.06,0.003,2.305418295607952
133,9226752.145171495,358571.0780917414,394930.2635588324,19746.513177941622,0.14381533400219318,0.06,0.003,2.282783079399892
134,9177894.049785536,384041.81335729937,417203.9398639761,20860.19699319881,0.14221639627510077,0.06,0.003,2.25740311547779
135,9126520.865452513,410394.5500828866,441032.93758534343,22051.64687926718,0.14045084971874738,0.06,0.003,2.229378566964244
136,9072716.240394313,437494.2076635736,466466.239944881,23323.311997244058,0.13852566213878945,0.06,0.003,2.1988200339490387
137,9016595.948543759,465182.8138798667,493544.0357870348,24677.201789351748,0.13644843137107054,0.06,0.003,2.16584811700112
138,8958307.979211986,493280.8229432291,522296.3788998072,26114.81894499037,0.13422735529643443,0.06,0.003,2.1305929412132447
139,8898031.76476468,521589.1855173311,552741.9521123833,27637.097605619176,0.1318711994874345,0.06,0.003,2.0931936426576905
140,8835976.506212125,549892.1631921197,584886.9815197795,29244.34907598899,0.12938926261462366,0.06,0.003,2.053797819279741
141,8772378.564764887,577960.8858873228,618724.3327121941,30936.216635609722,0.12679133974894988,0.06,0.003,2.01256094839603
142,8707498.003851708,605557.5060923315,654232.8476723556,32711.642383617796,0.12408768370508574,0.06,0.003,1.969645773096599
143,8641614.367021458,632439.8393827145,691376.946281752,34568.84731408761,0.12128896457825362,0.06,0.003,1.9252216599722798
144,8575021.83918535,658366.327869405,730106.5075669122,36505.32537834561,0.1184062276342339,0.06,0.003,1.8794639307021255
145,8508023.934968768,683101.1473925182,770357.0644178347,38517.85322089173,0.1154508497187474,0.06,0.003,1.8325531701388476
146,8440927.927580377,706419.2573650123,812050.3000520212,40602.51500260105,0.11243449435824278,0.06,0.003,1.7846745136229012
147,8374039.210607711,728111.208802407,855094.8386570421,42754.74193285211,0.1093690657292862,0.06,0.003,1.7360169163378762
148,8307655.783510343,747987.533978284,899387.31667751,44969.365833875505,0.10626666167821519,0.06,0.003,1.6867724075907173
149,8242063.063040789,765882.553174914,944813.6988421993,47240.68494210997,0.10313952597646568,0.06,0.003,1.6371353329597726
150,8177529.171616933,781657.4861096115,991250.8021652073,49562.540108260364,0.10000000000000003,0.06,0.003,1.5873015873015879
151,8114300.837129318,795202.7793436924,1038567.9843114296,51928.399215571495,0.09686047402353437,0.06,0.003,1.5374678416434027
152,8052600.013387323,806439.5934897147,1086628.9458314036,54331.44729157019,0.09373333832178485,0.06,0.003,1.487830767012458
153,7992621.2708923,815320.4529517323,1135293.5963390279,56764.67981695141,0.09063093427071375,0.06,0.003,1.4385862582652977
154,7934529.987084201,821829.080212419,1184419.935907992,59220.99679539963,0.08756550564175726,0.06,0.003,1.389928660980274
155,7878461.331524196,825979.4706755423,1233865.902666926,61693.295133346306,0.08454915028125265,0.06,0.003,1.3420500044643278
156,7824520.001761807,827814.2970173265,1283491.1440198834,64174.55720099418,0.08159377236576615,0.06,0.003,1.29513924390105
157,7772780.65089969,827402.7402341878,1333158.6751106041,66657.93375553022,0.07871103542174643,0.06,0.003,1.2493815146308958
158,7723288.929118413,824837.8586182414,1382736.3926317685,69136.81963158843,0.07591231629491423,0.06,0.003,1.204957401506575
159,7676063.041528657,820233.6181703515,1432098.4193342885,71604.92096671443,0.07320866025105018,0.06,0.003,1.1620422262071457
160,7631095.728439074,813721.6947749628,1481126.2636056896,74056.31318028449,0.07061073738537636,0.06,0.003,1.1208053553234343
161,7588356.569980585,805448.1578785658,1529709.7829912952,76485.48914956478,0.06812880051256555,0.06,0.003,1.0814095319454848
162,7547794.512044392,795570.1430114477,1577747.9475658776,78887.3973782939,0.06577264470356561,0.06,0.003,1.0440102333899304
163,7509340.521615879,784252.6018891087,1625149.4061857362,81257.47030928681,0.06355156862892948,0.06,0.003,1.0087550576020552
164,7472910.307645757,771665.1885336313,1671832.8607815462,83591.64303907732,0.06147433786121059,0.06,0.003,0.9757831406541364
165,7438407.002343535,757979.373453939,1717727.2611452732,85886.36305726366,0.0595491502812527,0.06,0.003,0.9452246076389317
166,7405723.765696415,743365.8099094942,1762771.8327562886,88138.59163781442,0.05778360372489921,0.06,0.003,0.9172000591253843
167,7374746.251050304,727991.9945146021,1806915.9566048626,90345.79783024314,0.056184665997806804,0.06,0.003,0.8918200952032826
168,7345354.901825995,712020.2344996763,1850118.917785086,92505.9458892543,0.05475864737669903,0.06,0.003,0.8691848789952227
169,7317427.028461655,695605.9543358444,1892349.540192869,94617.47700964345,0.05351117570558744,0.06,0.003,0.8493837413585308
170,7290838.672960613,678896.3090289341,1933585.7314385383,96679.2865719269,0.052447174185242335,0.06,0.003,0.8324948283371799
171,7265466.228932381,662029.120162451,1973813.953243029,98690.69766215143,0.05157084194356845,0.06,0.003,0.8185847927550548
172,7241187.822906753,645132.1086387556,2013028.6366233376,100651.43183116686,0.050885637463565586,0.06,0.003,0.8077085311677077
173,7217884.459178506,628322.403027041,2051231.5598042533,102561.57799021264,0.05039426493427612,0.06,0.003,0.7999089672107321
174,7195440.935270672,611706.3000962633,2088431.2044124543,104421.56022062269,0.05009866357858644,0.06,0.003,0.7952168821997847
175,7173746.542949344,595379.2478045304,2124642.104043941,106232.10520219702,0.05,0.06,0.003,0.7936507936507937
176,7152695.570544295,579426.0219081377,2159884.1976643614,107994.20988321803,0.05009866357858642,0.06,0.003,0.7952168821997845
177,7132187.626006387,563921.0652847018,2194182.1987704034,109709.10993852015,0.050394264934276116,0.06,0.003,0.799908967210732
178,7112127.800790154,548928.9603667423,2227564.9893743955,111378.24946871975,0.05088563746356557,0.06,0.003,0.8077085311677075
179,7092426.69486824,534505.0088177789,2260065.0441085654,113003.25220542826,0.05157084194356845,0.06,0.003,0.8185847927550548
180,7073000.325721132,520695.88637272455,2291717.8932439582,114585.89466219788,0.05244717418524232,0.06,0.003,0.8324948283371797
181,7053769.939875358,507540.350981343,2322561.6277555344,116128.08138777669,0.053511175705587416,0.06,0.003,0.8493837413585305
182,7034661.744854049,495069.9892151823,2352636.4437436005,117631.82218717999,0.054758647376699,0.06,0.003,0.8691848789952222
183,7015606.587762553,483309.9628676244,2381984.23749508,119099.211874754,0.05618466599780678,0.06,0.003,0.8918200952032823
184,6996539.579365069,472279.76895740454,2410648.239692894,120532.41198464467,0.05778360372489919,0.06,0.003,0.917200059125384
185,6977399.703200564,461993.96141599794,2438672.7003651904,121933.63501825949,0.05954915028125262,0.06,0.003,0.9452246076389305
186,6958129.393015405,452462.86471487675,2466102.6116854567,123305.13058427282,0.061474337861210517,0.06,0.003,0.9757831406541352
187,6938674.120069241,443693.2309457519,2492983.4752238267,124649.17376119133,0.06355156862892945,0.06,0.003,1.0087550576020547
188,6918981.971363142,435688.8670842137,2519361.1062406236,125968.05531203117,0.06577264470356557,0.06,0.003,1.0440102333899297
189,6899003.250044492,428451.2019719841,2545281.474270033,127264.07371350162,0.06812880051256552,0.06,0.003,1.0814095319454844
190,6878690.087914531,421979.80672170967,2570790.5765369246,128539.52882684619,0.07061073738537633,0.06,0.003,1.1208053553234338
191,6857996.084843298,416272.8577581852,2595934.34037955,129796.71701897746,0.07320866025105013,0.06,0.003,1.162042226207145
192,6836875.97678255,411327.5433779908,2620758.5522280675,131037.92761140334,0.07591231629491418,0.06,0.003,1.2049574015065743
193,6815285.333737435,407140.41654030245,2645308.809259309,132265.4404629654,0.0787110354217463,0.06,0.003,1.2493815146308938
194,6793180.296647723,403707.688918486,2669630.4899369553,133481.52449684773,0.08159377236576609,0.06,0.003,1.2951392439010492
195,6770517.3486016095,401025.4724985884,2693768.741809347,134688.4370904673,0.08454915028125261,0.06,0.003,1.342050004464327
196,6747253.1300028525,399089.96556875244,2717768.480408007,135888.4240204003,0.08756550564175723,0.06,0.003,1.3899286609802735
197,6723344.294770121,397897.58548782277,2741674.3997543505,137083.7199877175,0.09063093427071373,0.06,0.003,1.4385862582652973
198,6698747.412880182,397445.0506060137,2765530.9871560154,138276.54935780072,0.0937333383217848,0.06,0.003,1.4878307670124573
199,6673418.921462205,397729.4081281144,2789382.543247326,139469.12716236623,0.09686047402353433,0.06,0.003,1.537467841643402
200,6647315.124962538,398748.01442176994,2813273.200586385,140663.6600293192,0.09999999999999998,0.06,0.003,1.587301587301587
201,6620392.251693944,400498.4601221057,2837246.941127582,141862.34705637905,0.10313952597646564,0.06,0.003,1.637135332959772
202,6592606.563559411,402978.4496762348,2861347.6064422526,143067.38032211259,0.10626666167821515,0.06,0.003,1.6867724075907167
203,6563914.525626896,406185.63033876213,2885618.899080337,144280.9449540168,0.10936906572928624,0.06,0.003,1.736016916337877
204,6534273.04106475,410117.3667604783,2910104.373499793,145505.2186749896,0.11243449435824274,0.06,0.003,1.7846745136229005
205,6503639.743059001,414770.4753885729,2934847.4110023207,146742.370550116,0.11545084971874736,0.06,0.003,1.8325531701388469
206,6471973.362979162,420140.90057298506,2959891.177569395,147994.5588784697,0.11840622763423386,0.06,0.003,1.8794639307021248
207,6439234.156901263,426223.3541806375,2985278.5608743913,149263.92804371953,0.12128896457825358,0.06,0.003,1.9252216599722791
208,6405384.406629353,433010.90531162976,3011052.0838657413,150552.60419328703,0.12408768370508577,0.06,0.003,1.9696457730965995
209,6370388.987380889,440494.5299654615,3037253.793003485,151862.6896501742,0.12679133974894982,0.06,0.003,2.012560948396029
210,6334215.994059321,448662.6306538763,3063925.119320775,153196.2559660387,0.12938926261462363,0.06,0.003,2.0537978192797404
211,6296837.439135464,457500.51834901696,3091106.7071576472,154555.33535788234,0.13187119948743448,0.06,0.003,2.09319364265769
212,6258229.991501419,466989.8834596476,3118838.2143228045,155941.9107161402,0.13422735529643445,0.06,0.003,2.130592941213245
213,6218375.769255909,477108.24981957197,3147158.0770709803,157357.903853549,0.1364484313710706,0.06,0.003,2.165848117001121
214,6177263.159382268,487828.4337482029,3176103.244637657,158805.16223188283,0.13852566213878945,0.06,0.003,2.1988200339490387
215,6134887.653178373,499118.0212197441,3205708.881525612,160285.4440762806,0.14045084971874736,0.06,0.003,2.2293785669642436
216,6091252.68321813,510938.8777796262,3236008.037145004,161800.40185725022,0.14221639627510071,0.06,0.003,2.257403115477789
217,6046370.436683013,523246.70775812527,3267031.29100845,163351.5645504225,0.14381533400219315,0.06,0.003,2.2827830793998913
218,6000262.615999368,535990.6953148484,3298806.3701769463,164940.31850884733,0.14524135262330093,0.06,0.003,2.3054182956079514
219,5952961.138787223,549113.2237782322,3331357.7499376717,166567.88749688357,0.14648882429441257,0.06,0.003,2.325219433244644
220,5904508.725023849,562549.722135235,3364706.2408008827,168235.31204004414,0.14755282581475768,0.06,0.003,2.342108346265995
221,5854959.360192617,576228.6420467697,3398868.5692958315,169943.42846479156,0.14842915805643156,0.06,0.003,2.35601838184812
222,5804378.619977346,590071.5705148806,3433856.9614359844,171692.8480717992,0.14911436253643445,0.06,0.003,2.3668946434354674
223,5752843.777373334,603993.5438298588,3469678.7417112538,173483.93708556268,0.14960573506572392,0.06,0.003,2.374694207392443
224,5700443.760062409,617903.4940412344,3506335.94847273,175316.79742363648,0.1499013364214136,0.06,0.003,2.37938629240339
225,5647278.840569785,631704.9184712268,3543824.991389522,177191.24956947612,0.15000000000000002,0.06,0.003,2.3809523809523814
226,5593460.125964642,645296.7100810992,3582136.3466231134,179106.81733115567,0.1499013364214136,0.06,0.003,2.37938629240339
227,5539108.813892757,658574.1619502855,3621254.308720921,181062.71543604607,0.14960573506572392,0.06,0.003,2.374694207392443
228,5484355.1945697535,671430.149536621,3661156.8151367954,183057.84075683978,0.14911436253643445,0.06,0.003,2.3668946434354674
229,5429337.463949675,683756.4389608002,3701815.3305614614,185090.7665280731,0.1484291580564316,0.06,0.003,2.3560183818481204
230,5374200.3224740885,695445.1040470866,3743194.8318846044,187159.74159423023,0.14755282581475768,0.06,0.003,2.342108346265995
231,5319093.400574687,706390.038413273,3785253.8676305227,189262.69338152616,0.14648882429441254,0.06,0.003,2.3252194332446434
232,5264169.542198902,716488.5163764025,3827944.7061187667,191397.23530593835,0.14524135262330096,0.06,0.003,2.305418295607952
