day,S,I,R,D,beta,gamma,mu,R0
28,9981063.97569097,11395.375538381137,7181.5702577560805,359.07851288780404,0.15,0.06,0.003,2.380952380952381
29,9979281.916054241,12427.483188232573,7895.810245259123,394.7905122629562,0.15,0.06,0.003,2.380952380952381
30,9977338.839733323,13552.693529161168,8674.730226200783,433.73651131003936,0.05,0.06,0.003,0.7936507936507937
31,9976667.177273856,13376.110580136314,9482.582996195553,474.12914980977774,0.05,0.06,0.003,0.7936507936507937
32,9976004.311589062,13201.784349438376,10279.90862999695,513.9954314998475,0.05,0.06,0.003,0.7936507936507937
33,9975350.129065473,13029.687151044196,11066.841698555178,553.3420849277587,0.05,0.06,0.003,0.7936507936507937
34,9974704.51751485,12859.791608097135,11843.515121002582,592.1757560501289,0.05,0.06,0.003,0.7936507936507937
35,9974067.366157535,12692.070650292628,12610.060183019648,630.5030091509823,0.05,0.06,0.003,0.7936507936507937
36,9973438.565605791,12526.49751123961,13366.606555207352,668.3303277603675,0.05,0.06,0.003,0.7936507936507937
37,9972818.007848052,12363.045725838094,14113.282310578317,705.6641155289159,0.05,0.06,0.003,0.7936507936507937
38,9972205.586232992,12201.689127654243,14850.213942240238,742.5106971120128,0.05,0.06,0.003,0.7936507936507937
39,9971601.195451306,12042.401846269251,15577.526383259037,778.8763191629546,0.05,0.06,0.003,0.7936507936507937
40,9971004.731520373,11885.158304657081,16295.343023778267,814.767151188919,0.05,0.06,0.003,0.7936507936507937
41,9970416.091768231,11729.933216552477,17003.785728774812,850.1892864387501,0.05,0.06,0.003,0.7936507936507937
42,9969835.174817719,11576.701583817994,17702.97485567672,885.1487427838498,0.05,0.06,0.003,0.7936507936507937
43,9969261.880570777,11425.43869381033,18393.02927182051,919.6514635910429,0.05,0.06,0.003,0.7936507936507937
44,9968696.110193025,11276.120116751708,19074.06637163941,953.7033185819895,0.05,0.06,0.003,0.7936507936507937
45,9968137.766107218,11128.721703565576,19746.20208496529,987.3101042482855,0.05,0.06,0.003,0.7936507936507937
46,9967586.751971593,10983.2195828954,20409.55090048511,1020.4775450242817,0.05,0.06,0.003,0.7936507936507937
47,9967042.97266064,10839.590158243203,21064.22588677638,1053.2112943388543,0.05,0.06,0.003,0.7936507936507937
48,9966506.334254365,10697.810105552086,21710.338704837955,1085.5169352419448,0.05,0.06,0.003,0.7936507936507937
49,9965976.744023923,10557.85637058459,22347.999624277363,1117.3999812139293,0.05,0.06,0.003,0.7936507936507937
50,9965454.11041741,10419.70616630126,22977.317539320688,1148.8658769661092,0.05,0.06,0.003,0.7936507936507937
51,9964938.343045883,10283.336970239392,23598.399984644882,1179.9199992323288,0.05,0.06,0.003,0.7936507936507937
52,9964429.352668874,10148.72652215535,24211.353151399282,1210.5676575700506,0.05,0.06,0.003,0.7936507936507937
53,9963927.051175542,10015.852823530227,24816.281905643835,1240.8140952822794,0.05,0.06,0.003,0.7936507936507937
54,9963431.351578249,9884.694132093875,25413.289799673126,1270.6644899837465,0.05,0.06,0.003,0.7936507936507937
55,9962942.167997926,9755.2289597615,26002.479087914235,1300.123954395806,0.05,0.06,0.003,0.7936507936507937
56,9962459.415649924,9627.436070458314,26583.95074249096,1329.1975371246476,0.05,0.06,0.003,0.7936507936507937
57,9961983.01083094,9501.294477567586,27157.804468085833,1357.890223404397,0.05,0.06,0.003,0.7936507936507937
58,9961512.870906156,9376.78344138258,27724.138716629754,1386.206935831598,0.05,0.06,0.003,0.7936507936507937
59,9961048.914296526,9253.882466562418,28283.050701819328,1414.1525350910797,0.05,0.06,0.003,0.7936507936507937
60,9960591.060461378,9132.571300559395,28834.636417201524,1441.7318208601896,0.05,0.06,0.003,0.7936507936507937
61,9960139.229877938,9012.829932687071,29378.990656547518,1468.9495328274895,0.05,0.06,0.003,0.7936507936507937
62,9959693.34404756,8894.638587951367,29916.207013797542,1495.8103506899909,0.05,0.06,0.003,0.7936507936507937
63,9959253.32547589,8777.97772607452,30446.377902889184,1522.3188951445732,0.05,0.06,0.003,0.7936507936507937
64,9958819.097660083,8662.828039160393,30969.594572147005,1548.4797286074645,0.05,0.06,0.003,0.7936507936507937
65,9958390.585076744,8549.170449258128,31485.947118091717,1574.2973559047002,0.05,0.06,0.003,0.7936507936507937
66,9957967.713170016,8436.986105934222,31995.52449909451,1599.77622495484,0.05,0.06,0.003,0.7936507936507937
67,9957550.408339823,8326.256383854081,32498.414548878292,1624.9207274440296,0.05,0.06,0.003,0.7936507936507937
68,9957138.597926028,8216.96288188236,32994.703992465125,1649.7351996233713,0.05,0.06,0.003,0.7936507936507937
69,9956732.210198648,8109.08742008758,33484.47845834511,1674.2239229173706,0.05,0.06,0.003,0.7936507936507937
70,9956331.17435064,8002.612035896044,33967.82248901097,1698.3911244506633,0.05,0.06,0.003,0.7936507936507937
71,9955935.42048396,7897.518982704238,34444.819555556925,1722.2409777779612,0.05,0.06,0.003,0.7936507936507937
72,9955544.879598401,7793.790727562363,34915.55207050875,1745.7776035255524,0.05,0.06,0.003,0.7936507936507937
73,9955159.483580599,7691.409948869719,35380.10140050465,1769.0050700253478,0.05,0.06,0.003,0.7936507936507937
74,9954779.165193148,7590.359534081902,35838.54787882729,1791.9273939414793,0.05,0.06,0.003,0.7936507936507937
75,9954403.858063547,7490.622577525964,36290.97081802545,1814.5485409013877,0.05,0.06,0.003,0.7936507936507937
76,9954033.49666858,7392.182379525825,36737.44852561293,1836.8724262807614,0.05,0.06,0.003,0.7936507936507937
77,9953668.016329689,7295.022442539073,37178.05831216338,1858.9029156082845,0.05,0.06,0.003,0.7936507936507937
78,9953307.353202395,7199.126468990362,37612.876503442305,1880.6438251722304,0.05,0.06,0.003,0.7936507936507937
79,9952951.444264796,7104.478359415423,38041.97845313219,1902.0989226567249,0.05,0.06,0.003,0.7936507936507937
80,9952600.227307409,7011.062210282903,38465.43855457889,1923.2719277290598,0.05,0.06,0.003,0.7936507936507937
81,9952253.640923154,6918.862311830416,38883.33025239488,1944.1665126198593,0.05,0.06,0.003,0.7936507936507937
82,9951911.62449747,6827.863145914823,39295.72605391946,1964.7863026960883,0.05,0.06,0.003,0.7936507936507937
83,9951574.118197192,6738.0493841150455,39702.697541611575,1985.1348770806942,0.05,0.06,0.003,0.7936507936507937
84,9951241.06295685,6649.4058863256505,40104.31538745049,2005.2157693726404,0.05,0.06,0.003,0.7936507936507937
85,9950912.400476573,6561.917697362055,40500.64935815444,2025.0324679078376,0.05,0.06,0.003,0.7936507936507937
86,9950588.07321009,6475.570045332702,40891.76832816737,2044.5884164084841,0.05,0.06,0.003,0.7936507936507937
87,9950268.024354953,6390.348339658134,41277.74029084478,2063.887014542355,0.05,0.06,0.003,0.7936507936507937
88,9949952.197843319,6306.238169035198,41658.63236918456,2082.931618459344,0.05,0.06,0.003,0.7936507936507937
89,9949640.538332839,6223.225299417012,42034.51082642174,2101.725541321203,0.05,0.06,0.003,0.7936507936507937
90,9949332.991197677,6141.2956720087,42405.441076487106,2120.272053824471,0.05,0.06,0.003,0.7936507936507937
91,9949029.502515279,6060.435401709423,42771.48769810382,2138.574384905307,0.05,0.06,0.003,0.7936507936507937
92,9948730.019057829,5980.630775120705,43132.71444480784,2156.635722240508,0.05,0.06,0.003,0.7936507936507937
93,9948434.488291297,5901.868247841043,43489.18424843759,2174.4592124219957,0.05,0.06,0.003,0.7936507936507937
94,9948142.858362539,5824.134442959155,43840.95923285665,2192.047961642949,0.05,0.06,0.003,0.7936507936507937
95,9947855.078090817,5747.416149141606,44188.10072384634,2209.4050361924333,0.05,0.06,0.003,0.7936507936507937
96,9947571.096959475,5671.700318734241,44530.66925884516,2226.533462942374,0.05,0.06,0.003,0.7936507936507937
97,9947290.865107734,5596.974065879873,44868.72459655637,2243.4362298279348,0.05,0.06,0.003,0.7936507936507937
98,9947014.333322601,5523.224664652223,45202.325726423696,2260.116286321301,0.05,0.06,0.003,0.7936507936507937
99,9946741.453030918,5450.439547206108,45531.53087797517,2276.5765438988747,0.05,0.06,0.003,0.7936507936507937
100,9946472.176291276,5378.606301959663,45856.397530249276,2292.8198765125803,0.05,0.06,0.003,0.7936507936507937
101,9946206.455771225,5307.712672766326,46176.98243429059,2308.849121714646,0.05,0.06,0.003,0.7936507936507937
102,9945944.244753579,5237.746556201699,46493.3416097297,2324.6670804866017,0.05,0.06,0.003,0.7936507936507937
103,9945685.497134874,5168.695999389226,46805.53034831774,2340.2765174160036,0.05,0.06,0.003,0.7936507936507937
104,9945430.167411072,5100.549198687734,47113.60322879587,2355.68016143991,0.05,0.06,0.003,0.7936507936507937
105,9945178.210670082,5033.294497955839,47417.61412567495,2370.8807062838637,0.05,0.06,0.003,0.7936507936507937
106,9944929.582584376,4966.9203868333725,47717.61621789342,2385.8808108947874,0.05,0.06,0.003,0.7936507936507937
107,9944684.239403736,4901.415499039803,48013.66199735373,2400.683099867803,0.05,0.06,0.003,0.7936507936507937
108,9944442.137948103,4836.7686106896645,48305.80327733699,2415.290163866966,0.05,0.06,0.003,0.7936507936507937
109,9944203.235600535,4772.968638624982,48594.09120079602,2429.7045600399174,0.05,0.06,0.003,0.7936507936507937
110,9943967.4902989,4710.004638759516,48878.57624984426,2443.9288124923287,0.05,0.06,0.003,0.7936507936507937
111,9943734.860514615,4647.865804390756,49159.30826761158,2457.9654133806953,0.05,0.06,0.003,0.7936507936507937
112,9943505.305266054,4586.541464659212,49436.33644693686,2471.8168223469593,0.05,0.06,0.003,0.7936507936507937
113,9943278.78410901,4526.021082937703,49709.70934099989,2485.485467050111,0.05,0.06,0.003,0.7936507936507937
114,9943055.257126631,4466.294255235395,49979.47487440981,2498.9737437206068,0.05,0.06,0.003,0.7936507936507937
115,9942834.68492283,4407.350708631377,50245.68035098739,2512.2840175494857,0.05,0.06,0.003,0.7936507936507937
116,9942617.028615763,4349.180299725212,50508.37246143555,2525.4186230718938,0.05,0.06,0.003,0.7936507936507937
117,9942402.24983145,4291.773013104452,50767.597290897946,2538.3798645450133,0.05,0.06,0.003,0.7936507936507937
118,9942190.310697442,4235.118959829114,51023.4003264057,2551.1700163204014,0.05,0.06,0.003,0.7936507936507937
119,9941981.173836641,4179.208375933122,51275.82646421232,2563.791323210732,0.05,0.06,0.003,0.7936507936507937
120,9941774.802357629,4124.031620794801,51524.92002054517,2576.2460010273744,0.05,0.06,0.003,0.7936507936507937
121,9941571.159837367,4069.5791752021755,51770.724749930254,2588.5362374966285,0.05,0.06,0.003,0.7936507936507937
122,9941370.210337419,4015.8416408255603,52013.28383023872,2600.6641915120517,0.05,0.06,0.003,0.7936507936507937
123,9941171.918390278,3962.809738459242,52252.63987738956,2612.631993869594,0.05,0.06,0.003,0.7936507936507937
124,9940976.248992052,3910.4743065410184,52488.83495371698,2624.441747685965,0.05,0.06,0.003,0.7936507936507937
125,9940783.167596648,3858.826299746018,52721.9105748585,2636.0955287430406,0.05,0.06,0.003,0.7936507936507937
126,9940592.64011003,3807.856787597062,52951.90771654125,2647.5953858271787,0.05,0.06,0.003,0.7936507936507937
127,9940404.632884575,3757.5569530915864,53178.86682126623,2658.9433410634274,0.05,0.06,0.003,0.7936507936507937
128,9940219.112713516,3707.918091345101,53402.827804890585,2670.141390244645,0.05,0.06,0.003,0.7936507936507937
129,9940036.046825482,3658.931608251207,53623.83006310799,2681.1915031555154,0.05,0.06,0.003,0.7936507936507937
130,9939855.402872745,3610.5890186479014,53841.912484384135,2692.0956242193224,0.05,0.06,0.003,0.7936507936507937
131,9939677.148921985,3562.881944694028,54057.11346030247,2702.8556730152395,0.05,0.06,0.003,0.7936507936507937
132,9939501.253466506,3515.802115972775,54269.470873827064,2713.473543691469,0.05,0.06,0.003,0.7936507936507937
133,9939327.685412427,3469.341367520995,54479.02211433058,2723.951105716645,0.05,0.06,0.003,0.7936507936507937
134,9939156.414073223,3423.491638535364,54685.80408403522,2734.290204201877,0.05,0.06,0.003,0.7936507936507937
135,9938987.40916458,3378.2449711148747,54889.85320409736,2744.492660204984,0.05,0.06,0.003,0.7936507936507937
136,9938820.640799347,3333.5935090191406,55091.20542059982,2754.5602710301073,0.05,0.06,0.003,0.7936507936507937
137,9938656.07948258,3289.529496442518,55289.89621045155,2764.4948105226936,0.05,0.06,0.003,0.7936507936507937
138,9938493.696106637,3246.045276804037,55485.96058719479,2774.2980293598557,0.05,0.06,0.003,0.7936507936507937
139,9938333.461946368,3203.133291551202,55679.433106738485,2783.97165533704,0.05,0.06,0.003,0.7936507936507937
140,9938175.34864454,3160.7860778954246,55870.347883390095,2793.5173941696203,0.05,0.06,0.003,0.7936507936507937
141,9938019.328213245,3118.9962683172985,56058.73858898398,2802.9369294493144,0.05,0.06,0.003,0.7936507936507937
142,9937865.373037722,3077.7565903445357,56244.638449455575,2812.2319224728944,0.05,0.06,0.003,0.7936507936507937
143,9937713.45586551,3037.059864718351,56428.0802569201,2821.4040128461206,0.05,0.06,0.003,0.7936507936507937
144,9937563.549801856,2996.8990042573923,56609.09637512484,2830.454818756358,0.05,0.06,0.003,0.7936507936507937
145,9937415.628305199,2957.2670127365363,56787.718744818085,2839.38593724102,0.05,0.06,0.003,0.7936507936507937
146,9937269.665182728,2918.1569837805555,56963.97888903453,2848.198944451842,0.05,0.06,0.003,0.7936507936507937
147,9937125.63458601,2879.5620997726533,57137.90791829726,2856.8953959149785,0.05,0.06,0.003,0.7936507936507937
148,9936983.511006694,2841.4756307778657,57309.53653573629,2865.47682678693,0.05,0.06,0.003,0.7936507936507937
149,9936843.269272845,2803.890933555925,57478.89504151845,2873.944752076038,0.05,0.06,0.003,0.7936507936507937
150,9936704.884528782,2766.8014483852508,57646.013355074785,2882.3006677538547,0.05,0.06,0.003,0.7936507936507937
151,9936568.332252821,2730.200700933119,57810.92099642077,2890.546049821154,0.05,0.06,0.003,0.7936507936507937
152,9936433.588246642,2694.082300357211,57973.647098092144,2898.6823549047226,0.05,0.06,0.003,0.7936507936507937
153,9936300.628629996,2658.439938122832,58134.22041131096,2906.7110205656636,0.05,0.06,0.003,0.7936507936507937
154,9936169.429836653,2623.2673869898094,58292.66931081208,2914.6334655407195,0.05,0.06,0.003,0.7936507936507937
155,9936039.968610413,2588.5585000139163,58449.02179958905,2922.451089979568,0.05,0.06,0.003,0.7936507936507937
156,9935912.222001195,2554.307209562707,58603.305513560146,2930.1652756781227,0.05,0.06,0.003,0.7936507936507937
157,9935786.167361187,2520.5075263456665,58755.547726155564,2937.7773863078937,0.05,0.06,0.003,0.7936507936507937
158,9935661.782341069,2487.1535384585623,58905.77535282649,2945.28876764144,0.05,0.06,0.003,0.7936507936507937
159,9935539.044884538,2454.2394101711475,59054.014957415064,2952.700747870869,0.05,0.06,0.003,0.7936507936507937
160,9935417.933215184,2421.7593795454645,59200.292766918945,2960.014638346063,0.05,0.06,0.003,0.7936507936507937
161,9935298.425848868,2389.7077599707313,59344.63465824415,2967.231732912323,0.05,0.06,0.003,0.7936507936507937
162,9935180.501585644,2358.07893856402,59487.06616741718,2974.3533083709744,0.05,0.06,0.003,0.7936507936507937
163,9935064.139504533,2326.8673750117305,59627.61249566598,2981.3806247834145,0.05,0.06,0.003,0.7936507936507937
164,9934949.31895995,2296.06760066675,59766.29851369482,2988.3149256848565,0.05,0.06,0.003,0.7936507936507937
165,9934836.01957814,2265.6742176569524,59903.14876590241,2995.157438295236,0.05,0.06,0.003,0.7936507936507937
166,9934724.22125372,2235.681898004864,60038.187474544444,3001.909373727338,0.05,0.06,0.003,0.7936507936507937
167,9934613.904146202,2206.085382758322,60171.43854384202,3008.571927192216,0.05,0.06,0.003,0.7936507936507937
168,9934505.048676625,2176.879481131961,60302.92556403718,3015.146278201974,0.05,0.06,0.003,0.7936507936507937
169,9934397.635524169,2148.059069659337,60432.67181539698,3021.6335907699645,0.05,0.06,0.003,0.7936507936507937
170,9934291.645622728,2119.6190913290484,60560.70027232213,3028.035013616222,0.05,0.06,0.003,0.7936507936507937
171,9934187.060152229,2091.554553706494,60687.03361338973,3034.351680669602,0.05,0.06,0.003,0.7936507936507937
172,9934083.860541018,2063.860529210307,60811.69421882654,3040.584710941442,0.05,0.06,0.003,0.7936507936507937
173,9933982.028463969,2036.532154561886,60934.704172822516,3046.7352086412416,0.05,0.06,0.003,0.7936507936507937
174,9933881.545837097,2009.5646295500756,61056.085269855605,3052.8042634928956,0.05,0.06,0.003,0.7936507936507937
175,9933782.39481431,1982.953216223075,61175.85901853449,3058.7929509268397,0.05,0.06,0.003,0.7936507936507937
176,9933684.557784228,1956.693238088328,61294.04664540784,3064.7023322705077,0.05,0.06,0.003,0.7936507936507937
177,9933588.017366996,1930.7800793201739,61410.669098741484,3070.5334549371896,0.05,0.06,0.003,0.7936507936507937
178,9933492.75641114,1905.2091839750437,61525.74705226517,3076.2873526133744,0.05,0.06,0.003,0.7936507936507937
179,9933398.757990446,1879.9760552139805,61639.30090889058,3081.9650454446446,0.05,0.06,0.003,0.7936507936507937
180,9933306.00540084,1855.0762545322648,61751.35080440211,3087.567540220221,0.05,0.06,0.003,0.7936507936507937
181,9933214.482157322,1830.505400995925,61861.916611122084,3093.0958305562194,0.05,0.06,0.003,0.7936507936507937
182,9933124.17199787,1806.2591713519855,61971.01793406888,3098.5508967035594,0.05,0.06,0.003,0.7936507936507937
183,9933035.0588816,1782.3332994255227,62078.67411330342,3103.933705665287,0.05,0.06,0.003,0.7936507936507937
184,9932947.126971036,1758.72357355484,62184.90424324057,3109.245212162144,0.05,0.06,0.003,0.7936507936507937
185,9932860.360637276,1735.425836867305,62289.72716747708,3114.48635837397,0.05,0.06,0.003,0.7936507936507937
186,9932774.744457303,1712.435986587661,62393.16148200225,3119.6580741002285,0.05,0.06,0.003,0.7936507936507937
187,9932690.263211241,1689.7499733409427,62495.2255384872,3124.7612769244756,0.05,0.06,0.003,0.7936507936507937
188,9932606.90187961,1667.3638004628033,62595.937447542085,3129.79687237722,0.05,0.06,0.003,0.7936507936507937
189,9932524.645640636,1645.2735233170974,62695.31508194235,3134.765754097233,0.05,0.06,0.003,0.7936507936507937
190,9932443.479867557,1623.475248620564,62793.37607982492,3139.668803991362,0.05,0.06,0.003,0.7936507936507937
191,9932363.390125971,1601.9651337744547,62890.137847855534,3144.5068923928925,0.05,0.06,0.003,0.7936507936507937
192,9932284.362171203,1580.739386202954,62985.61756436819,3149.2808782185252,0.05,0.06,0.003,0.7936507936507937
193,9932206.381947648,1559.7942629254446,63079.83218040051,3153.991609020141,0.05,0.06,0.003,0.7936507936507937
194,9932129.435592977,1539.1260707000768,63172.798415539284,3158.63992077708,0.05,0.06,0.003,0.7936507936507937
195,9932053.509422485,1518.7311638589517,63264.53277490408,3163.2266387453196,0.05,0.06,0.003,0.7936507936507937
196,9931978.589931116,1498.6059442057854,63355.05154730698,3167.7525773654647,0.05,0.06,0.003,0.7936507936507937
197,9931904.66379198,1478.746860508613,63444.37080714715,3172.218540357473,0.05,0.06,0.003,0.7936507936507937
198,9931831.717854,1459.1504078942303,63532.506417235825,3176.625320861907,0.05,0.06,0.003,0.7936507936507937
199,9931759.739139576,1439.8131272496366,63619.47403158904,3180.973701579567,0.05,0.06,0.003,0.7936507936507937
200,9931688.714842265,1420.7316046303715,63705.28909818859,3185.264454909545,0.05,0.06,0.003,0.7936507936507937
201,9931618.63232452,1401.9024706756238,63789.966861712084,3189.49834308572,0.05,0.06,0.003,0.7936507936507937
202,9931549.47911542,1383.322400030006,63873.52236623266,3193.6761183117487,0.05,0.06,0.003,0.7936507936507937
203,9931481.242908437,1364.9881107718747,63955.97045788905,3197.7985228945686,0.05,0.06,0.003,0.7936507936507937
204,9931413.911559409,1346.8963638696307,64037.32578734749,3201.8662893674905,0.05,0.06,0.003,0.7936507936507937
205,9931347.473087644,1329.0439630504786,64117.60280885542,3205.8801404428873,0.05,0.06,0.003,0.7936507936507937
206,9931281.915669756,1311.4277537279302,64196.81578715238,3209.840789357735,0.05,0.06,0.003,0.7936507936507937
207,9931217.227637468,1294.0446224499478,64274.97880007187,3213.7489400037093,0.05,0.06,0.003,0.7936507936507937
208,9931153.3974766,1276.8914964995952,64352.10573989769,3217.605286995001,0.05,0.06,0.003,0.7936507936507937
209,9931090.413825031,1259.9653433683088,64428.21031580357,3221.4105157902945,0.05,0.06,0.003,0.7936507936507937
210,9931028.265470682,1243.2631702354906,64503.3060562631,3225.165302813271,0.05,0.06,0.003,0.7936507936507937
211,9930966.941349536,1226.7820234543242,64577.40631143072,3228.870315571652,0.05,0.06,0.003,0.7936507936507937
212,9930906.430543682,1210.5189880437172,64650.52425549405,3232.5262127748183,0.05,0.06,0.003,0.7936507936507937
213,9930846.722279359,1194.4711871862794,64722.672888998306,3236.133644450031,0.05,0.06,0.003,0.7936507936507937
214,9930787.80592506,1178.6357817322316,64793.86504114317,3239.693252057275,0.05,0.06,0.003,0.7936507936507937
215,9930729.670989629,1163.0099697091564,64864.11337205278,3243.205668602755,0.05,0.06,0.003,0.7936507936507937
216,9930672.30712151,1147.590986020867,64933.43037377499,3246.6715186888655,0.05,0.06,0.003,0.7936507936507937
217,9930615.704106577,1132.3761019155897,65001.82837285844,3250.091418643038,0.05,0.06,0.003,0.7936507936507937
218,9930559.851864748,1117.3626242576051,65069.31953427536,3253.465976713884,0.05,0.06,0.003,0.7936507936507937
219,9930504.740449168,1102.5478952228664,65135.91586247993,3256.7957931241126,0.05,0.06,0.003,0.7936507936507937
220,9930450.360044459,1087.9292918415679,65201.629203517106,3260.081460175971,0.05,0.06,0.003,0.7936507936507937
221,9930396.700964985,1073.5042255461406,65266.471247106616,3263.323562355447,0.05,0.06,0.003,0.7936507936507937
222,9930343.753653133,1059.2701417247729,65330.45352870132,3266.522676435182,0.05,0.06,0.003,0.7936507936507937
223,9930291.508677617,1045.2245192803757,65393.587431520275,3269.67937157613,0.05,0.06,0.003,0.7936507936507937
224,9930239.956731815,1031.3648701949053,65455.88418855712,3272.794209427972,0.05,0.06,0.003,0.7936507936507937
225,9930189.088632103,1017.6887390989585,65517.35488456407,3275.8677442283197,0.05,0.06,0.003,0.7936507936507937
226,9930138.895316234,1004.1937028465577,65578.01045801216,3278.900522900724,0.05,0.06,0.003,0.7936507936507937
227,9930089.367841983,990.8773701263888,65637.8617027469,3281.8930851374607,0.05,0.06,0.003,0.7936507936507937
228,9930040.497386128,977.737381115536,65696.91926928512,3284.8459634643723,0.05,0.06,0.003,0.7936507936507937
229,9929992.275241563,964.7714069125819,65755.19366811153,3287.7596834056926,0.05,0.06,0.003,0.7936507936507937
230,9929944.692816272,951.9771491959661,65812.69527097719,3290.634763548975,0.05,0.06,0.003,0.7936507936507937
231,9929897.741631862,939.3523398324592,65869.43431266643,3293.4717156334373,0.05,0.06,0.003,0.7936507936507937
232,9929851.413322063,926.894740483241,65925.42089280604,3296.2710446404176,0.05,0.06,0.003,0.7936507936507937
233,9929805.699631244,914.6021422147098,65980.66497765252,3299.0332488827416,0.05,0.06,0.003,0.7936507936507937
234,9929760.592412928,902.4723651139401,66035.17640185796,3301.758820093014,0.05,0.06,0.003,0.7936507936507937
235,9929716.08362836,890.5032579087085,66088.96487021484,3304.448243510858,0.05,0.06,0.003,0.7936507936507937
236,9929672.165345052,878.6926975920096,66142.03995938013,3307.1019979691223,0.05,0.06,0.003,0.7936507936507937
237,9929628.829735385,867.0385890509774,66194.41111957926,3309.720555979079,0.05,0.06,0.003,0.7936507936507937
238,9929586.069075296,855.5388647206199,66246.08767616919,3312.304383808575,0.05,0.06,0.003,0.7936507936507937
239,9929543.875744142,844.1914844590231,66297.07882989761,3314.853941494996,0.05,0.06,0.003,0.7936507936507937
240,9929502.242221622,832.9944348612836,66347.39366048657,3317.369683024444,0.05,0.06,0.003,0.7936507936507937
241,9929461.16108664,821.9457289483315,66397.04112800499,3319.8520564003647,0.05,0.06,0.003,0.7936507936507937
242,9929420.625016304,811.0434058798223,66446.03007410449,3322.3015037053397,0.05,0.06,0.003,0.7936507936507937
243,9929380.626784619,800.2855306123062,66494.36922358425,3324.7184611793277,0.05,0.06,0.003,0.7936507936507937
244,9929341.159261199,789.6701935615588,66542.06718593664,3327.1033592969475,0.05,0.06,0.003,0.7936507936507937
245,9929302.215410007,779.1955102690025,66589.13245687415,3329.456622843823,0.05,0.06,0.003,0.7936507936507937
246,9929263.788288092,768.8596210721474,66635.57341983775,3331.7786709920024,0.05,0.06,0.003,0.7936507936507937
247,9929225.871044353,758.6606907789808,66681.39834748716,3334.0699173744733,0.05,0.06,0.003,0.7936507936507937
248,9929188.456918316,748.5969083462362,66726.61540317356,3336.3307701587933,0.05,0.06,0.003,0.7936507936507937
249,9929151.53923892,738.6664865617556,66771.23264239293,3338.561632119762,0.05,0.06,0.003,0.7936507936507937
