day,S,I,R,D,beta,gamma,mu,R0
144,9937563.549801856,3102.5623601759203,56609.09637512484,2858.6030756764912,0.05,0.06,0.003,0.7936507936507937
145,9937415.628305199,3275.141185995133,56787.718744818085,2834.1573200379653,0.05,0.06,0.003,0.7936507936507937
146,9937269.665182728,2415.236566924295,56963.97888903453,2823.3300176116113,0.05,0.06,0.003,0.7936507936507937
147,9937125.63458601,2342.689785902093,57137.90791829726,2762.439154861111,0.05,0.06,0.003,0.7936507936507937
148,9936983.511006694,3053.687053145957,57309.53653573629,2805.4483636479713,0.05,0.06,0.003,0.7936507936507937
149,9936843.269272845,2924.6392013315485,57478.89504151845,2952.563386449374,0.05,0.06,0.003,0.7936507936507937
150,9936704.884528782,2868.647033344762,57646.013355074785,2934.43448117234,0.05,0.06,0.003,0.7936507936507937
151,9936568.332252821,2871.0598931442933,57810.92099642077,2788.805315029668,0.05,0.06,0.003,0.7936507936507937
152,9936433.588246642,2417.597301043018,57973.647098092144,2909.0205345591976,0.05,0.06,0.003,0.7936507936507937
153,9936300.628629996,2752.8698334819624,58134.22041131096,2984.9129211247064,0.05,0.06,0.003,0.7936507936507937
154,9936169.429836653,2742.425029363318,58292.66931081208,2740.8872543983744,0.05,0.06,0.003,0.7936507936507937
155,9936039.968610413,2298.1169247949247,58449.02179958905,2979.0022317419657,0.05,0.06,0.003,0.7936507936507937
156,9935912.222001195,3312.8953138846687,58603.305513560146,2861.201574154185,0.05,0.06,0.003,0.7936507936507937
157,9935786.167361187,2713.158897180008,58755.547726155564,2997.1634190897803,0.05,0.06,0.003,0.7936507936507937
158,9935661.782341069,2002.7924025244001,58905.77535282649,2865.851264915987,0.05,0.06,0.003,0.7936507936507937
159,9935539.044884538,2721.181505469521,59054.014957415064,2764.854554920975,0.05,0.06,0.003,0.7936507936507937
160,9935417.933215184,2025.47252059301,59200.292766918945,2790.6253742450012,0.05,0.06,0.003,0.7936507936507937
161,9935298.425848868,2709.721252452013,59344.63465824415,2972.236256013978,0.05,0.06,0.003,0.7936507936507937
162,9935180.501585644,2829.1416627598715,59487.06616741718,3001.3843721472954,0.05,0.06,0.003,0.7936507936507937
163,9935064.139504533,1993.1936966490641,59627.61249566598,2887.262324654771,0.05,0.06,0.003,0.7936507936507937
164,9934949.31895995,2687.7578436554854,59766.29851369482,3054.7775285239427,0.05,0.06,0.003,0.7936507936507937
165,9934836.01957814,2433.5030195805552,59903.14876590241,2822.2318947973076,0.05,0.06,0.003,0.7936507936507937
166,9934724.22125372,2569.9157803330195,60038.187474544444,2995.0320056143605,0.05,0.06,0.003,0.7936507936507937
167,9934613.904146202,2977.2850022234957,60171.43854384202,2882.5333440391832,0.05,0.06,0.003,0.7936507936507937
168,9934505.048676625,2077.109383175406,60302.92556403718,2947.3053199295027,0.05,0.06,0.003,0.7936507936507937
169,9934397.635524169,1841.604412537862,60432.67181539698,3026.5666885908104,0.05,0.06,0.003,0.7936507936507937
170,9934291.645622728,1757.9595976946089,60560.70027232213,2938.4860203760045,0.05,0.06,0.003,0.7936507936507937
171,9934187.060152229,1759.8617506042674,60687.03361338973,2994.3284043931344,0.05,0.06,0.003,0.7936507936507937
172,9934083.860541018,2032.5124540623933,60811.69421882654,3145.316356922191,0.05,0.06,0.003,0.7936507936507937
173,9933982.028463969,2175.2379994086286,60934.704172822516,2986.694200204307,0.05,0.06,0.003,0.7936507936507937
174,9933881.545837097,2122.061797719827,61056.085269855605,3139.7803500039736,0.05,0.06,0.003,0.7936507936507937
175,9933782.39481431,2319.270048222306,61175.85901853449,2941.216776993539,0.05,0.06,0.003,0.7936507936507937
176,9933684.557784228,1961.9795577659447,61294.04664540784,3119.842608631879,0.05,0.06,0.003,0.7936507936507937
177,9933588.017366996,2521.7591357773304,61410.669098741484,3220.567175791818,0.05,0.06,0.003,0.7936507936507937
178,9933492.75641114,1797.6047954368737,61525.74705226517,2819.0467220461405,0.05,0.06,0.003,0.7936507936507937
179,9933398.757990446,2985.944627081866,61639.30090889058,2999.026808168732,0.05,0.06,0.003,0.7936507936507937
180,9933306.00540084,2109.4605889961317,61751.35080440211,3147.627309281286,0.05,0.06,0.003,0.7936507936507937
181,9933214.482157322,1482.0015909464882,61861.916611122084,3071.9635345740194,0.05,0.06,0.003,0.7936507936507937
182,9933124.17199787,1370.8548364849833,61971.01793406888,3137.1785385402172,0.05,0.06,0.003,0.7936507936507937
183,9933035.0588816,1978.497322827475,62078.67411330342,3041.0729138823085,0.05,0.06,0.003,0.7936507936507937
184,9932947.126971036,1667.8678942140202,62184.90424324057,3118.2571924566664,0.05,0.06,0.003,0.7936507936507937
185,9932860.360637276,2025.724733150298,62289.72716747708,3098.28398372213,0.05,0.06,0.003,0.7936507936507937
186,9932774.744457303,1904.8453213570656,62393.16148200225,3241.1969903525464,0.05,0.06,0.003,0.7936507936507937
187,9932690.263211241,1660.1391353419233,62495.2255384872,3151.2405615290704,0.05,0.06,0.003,0.7936507936507937
188,9932606.90187961,1323.0737281608033,62595.937447542085,3164.9334471026423,0.05,0.06,0.003,0.7936507936507937
189,9932524.645640636,1029.3657179270613,62695.31508194235,3091.8989540877633,0.05,0.06,0.003,0.7936507936507937
190,9932443.479867557,1441.930839573991,62793.37607982492,3088.9203518808517,0.05,0.06,0.003,0.7936507936507937
191,9932363.390125971,1950.160445720729,62890.137847855534,3099.4876588477737,0.05,0.06,0.003,0.7936507936507937
192,9932284.362171203,1667.785793224173,62985.61756436819,3190.3341598813063,0.05,0.06,0.003,0.7936507936507937
193,9932206.381947648,1053.3007863671917,63079.83218040051,3110.1769288346827,0.05,0.06,0.003,0.7936507936507937
194,9932129.435592977,1609.5381110948003,63172.798415539284,3188.7987348406414,0.05,0.06,0.003,0.7936507936507937
195,9932053.509422485,1675.3938146266821,63264.53277490408,3379.227528070544,0.05,0.06,0.003,0.7936507936507937
196,9931978.589931116,1139.2464755166632,63355.05154730698,3258.4163714515166,0.05,0.06,0.003,0.7936507936507937
197,9931904.66379198,1541.2485379671402,63444.37080714715,3138.287083390141,0.05,0.06,0.003,0.7936507936507937
198,9931831.717854,1482.8169555489462,63532.506417235825,3301.6437152012545,0.05,0.06,0.003,0.7936507936507937
199,9931759.739139576,975.1033424666616,63619.47403158904,3138.502558876959,0.05,0.06,0.003,0.7936507936507937
200,9931688.714842265,1566.2010779326065,63705.28909818859,2973.1431564879067,0.05,0.06,0.003,0.7936507936507937
201,9931618.63232452,1629.9066953285583,63789.966861712084,3084.580035346385,0.05,0.06,0.003,0.7936507936507937
202,9931549.47911542,1823.6702472839522,63873.52236623266,2998.9702480298397,0.05,0.06,0.003,0.7936507936507937
203,9931481.242908437,1793.4437983207804,63955.97045788905,3161.2141555702974,0.05,0.06,0.003,0.7936507936507937
204,9931413.911559409,786.762442016562,64037.32578734749,3203.7832136972243,0.05,0.06,0.003,0.7936507936507937
205,9931347.473087644,947.7423025521887,64117.60280885542,3380.358222260043,0.05,0.06,0.003,0.7936507936507937
206,9931281.915669756,1520.831207723588,64196.81578715238,3243.8663151857622,0.05,0.06,0.003,0.7936507936507937
207,9931217.227637468,1502.9401284190021,64274.97880007187,3190.94567756629,0.05,0.06,0.003,0.7936507936507937
208,9931153.3974766,1486.2999998618775,64352.10573989769,3303.9270920477243,0.05,0.06,0.003,0.7936507936507937
209,9931090.413825031,2826.41201765806,64428.21031580357,2991.28282504457,0.05,0.06,0.003,0.7936507936507937
210,9931028.265470682,1475.3762941394145,64503.3060562631,3249.687291107116,0.05,0.06,0.003,0.7936507936507937
211,9930966.941349536,1688.481216562725,64577.40631143072,3309.0994296483746,0.05,0.06,0.003,0.7936507936507937
212,9930906.430543682,1598.3977938507971,64650.52425549405,3078.639819244981,0.05,0.06,0.003,0.7936507936507937
213,9930846.722279359,1459.314367082008,64722.672888998306,3355.1718035676636,0.05,0.06,0.003,0.7936507936507937
214,9930787.80592506,1050.4533581788094,64793.86504114317,3274.9228448664844,0.05,0.06,0.003,0.7936507936507937
215,9930729.670989629,1471.5922870115044,64864.11337205278,3199.983868366802,0.05,0.06,0.003,0.7936507936507937
216,9930672.30712151,833.3750874937887,64933.43037377499,3312.529374153237,0.05,0.06,0.003,0.7936507936507937
217,9930615.704106577,1036.0902019410812,65001.82837285844,3486.417663188334,0.05,0.06,0.003,0.7936507936507937
218,9930559.851864748,920.0231218389793,65069.31953427536,3272.394018399385,0.05,0.06,0.003,0.7936507936507937
219,9930504.740449168,1135.836348794866,65135.91586247993,3282.6297753721174,0.05,0.06,0.003,0.7936507936507937
220,9930450.360044459,2029.0250372047735,65201.629203517106,3212.2726885465645,0.05,0.06,0.003,0.7936507936507937
221,9930396.700964985,314.3100387601586,65266.471247106616,3174.8745554396555,0.05,0.06,0.003,0.7936507936507937
222,9930343.753653133,1338.2903629670602,65330.45352870132,3352.9412973247963,0.05,0.06,0.003,0.7936507936507937
223,9930291.508677617,389.5252007249504,65393.587431520275,3180.580982554624,0.05,0.06,0.003,0.7936507936507937
224,9930239.956731815,839.486431884223,65455.88418855712,3280.2425880231513,0.05,0.06,0.003,0.7936507936507937
225,9930189.088632103,1460.435150371833,65517.35488456407,3226.154728139369,0.05,0.06,0.003,0.7936507936507937
226,9930138.895316234,1030.3287248120407,65578.01045801216,3328.7511678448654,0.05,0.06,0.003,0.7936507936507937
227,9930089.367841983,552.6870297884964,65637.8617027469,3316.619539672482,0.05,0.06,0.003,0.7936507936507937
228,9930040.497386128,686.9086225593594,65696.91926928512,3392.8297084915594,0.05,0.06,0.003,0.7936507936507937
229,9929992.275241563,1241.0828073451662,65755.19366811153,3234.6788540088,0.05,0.06,0.003,0.7936507936507937
230,9929944.692816272,655.0240954883238,65812.69527097719,3262.54706787689,0.05,0.06,0.003,0.7936507936507937
231,9929897.741631862,1027.3602476232286,65869.43431266643,3191.605207156509,0.05,0.06,0.003,0.7936507936507937
232,9929851.413322063,945.4233758765325,65925.42089280604,3250.030463370391,0.05,0.06,0.003,0.7936507936507937
233,9929805.699631244,649.6739477768141,65980.66497765252,3338.301443293057,0.05,0.06,0.003,0.7936507936507937
234,9929760.592412928,1774.1588807024204,66035.17640185796,3380.543705649185,0.05,0.06,0.003,0.7936507936507937
235,9929716.08362836,1148.2425648621531,66088.96487021484,3208.472309485365,0.05,0.06,0.003,0.7936507936507937
236,9929672.165345052,55.308592697311724,66142.03995938013,3397.607722081736,0.05,0.06,0.003,0.7936507936507937
237,9929628.829735385,942.8473346087715,66194.41111957926,3450.8108857582365,0.05,0.06,0.003,0.7936507936507937
238,9929586.069075296,586.4691905580306,66246.08767616919,3355.333328787633,0.05,0.06,0.003,0.7936507936507937
239,9929543.875744142,1190.7745166750449,66297.07882989761,3510.184677061344,0.05,0.06,0.003,0.7936507936507937
240,9929502.242221622,510.7707143567968,66347.39366048657,3236.8362481015547,0.05,0.06,0.003,0.7936507936507937
241,9929461.16108664,775.2960941135088,66397.04112800499,3190.3124884318268,0.05,0.06,0.003,0.7936507936507937
242,9929420.625016304,1016.3615407242368,66446.03007410449,3137.178150242785,0.05,0.06,0.003,0.7936507936507937
243,9929380.626784619,1152.2849751483184,66494.36922358425,3480.421832770259,0.05,0.06,0.003,0.7936507936507937
244,9929341.159261199,301.6527130921522,66542.06718593664,3395.2075846632533,0.05,0.06,0.003,0.7936507936507937
245,9929302.215410007,643.1937282346614,66589.13245687415,3323.6715531082114,0.05,0.06,0.003,0.7936507936507937
246,9929263.788288092,575.7559737138515,66635.57341983775,3360.916884828921,0.05,0.06,0.003,0.7936507936507937
247,9929225.871044353,493.02956489757344,66681.39834748716,3216.9327189591513,0.05,0.06,0.003,0.7936507936507937
248,9929188.456918316,1466.3967160948691,66726.61540317356,3590.8765923493597,0.05,0.06,0.003,0.7936507936507937
249,9929151.53923892,903.3242769688304,66771.23264239293,3352.0105477434445,0.05,0.06,0.003,0.7936507936507937
